evidence_id,feedback_id,evidence_type,evidence_text,confidence,domain
EVO_TEXT_BFB-02262,BFB-02262,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.7859,bearing
RCA_TEXT_BFB-02263,BFB-02263,rca_text,诊断结果显示轴承出现严重内圈故障，根因更可能来自材料阶段实体 BMAT-00440 的风险累积。,0.6761,bearing
EVO_TEXT_BFB-02263,BFB-02263,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重内圈故障。,0.6761,bearing
RCA_TEXT_BFB-02264,BFB-02264,rca_text,结合振动、峭度和温升特征，外圈故障与制造阶段异常高度一致，优先追溯到 BMAN-01036。,0.6421,bearing
EVO_TEXT_BFB-02264,BFB-02264,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6421,bearing
RCA_TEXT_BFB-02265,BFB-02265,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8931,bearing
EVO_TEXT_BFB-02265,BFB-02265,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8931,bearing
RCA_TEXT_BFB-02266,BFB-02266,rca_text,该样本的生命周期风险在装配阶段较突出，能够解释当前中等内圈故障的主要失效模式。,0.7642,bearing
EVO_TEXT_BFB-02266,BFB-02266,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等内圈故障。,0.7642,bearing
RCA_TEXT_BFB-02267,BFB-02267,rca_text,诊断结果显示轴承出现中等滚动体故障，根因更可能来自装配阶段实体 BASM-02267 的风险累积。,0.7004,bearing
EVO_TEXT_BFB-02267,BFB-02267,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7004,bearing
RCA_TEXT_BFB-02268,BFB-02268,rca_text,结合振动、峭度和温升特征，外圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00133。,0.685,bearing
EVO_TEXT_BFB-02268,BFB-02268,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.685,bearing
RCA_TEXT_BFB-02269,BFB-02269,rca_text,结合振动、峭度和温升特征，滚动体故障与制造阶段异常高度一致，优先追溯到 BMAN-00757。,0.7475,bearing
EVO_TEXT_BFB-02269,BFB-02269,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重滚动体故障。,0.7475,bearing
RCA_TEXT_BFB-02270,BFB-02270,rca_text,该样本的生命周期风险在材料阶段较突出，能够解释当前中等滚动体故障的主要失效模式。,0.6798,bearing
EVO_TEXT_BFB-02270,BFB-02270,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等滚动体故障。,0.6798,bearing
RCA_TEXT_BFB-02271,BFB-02271,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8712,bearing
EVO_TEXT_BFB-02271,BFB-02271,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8712,bearing
RCA_TEXT_BFB-02272,BFB-02272,rca_text,结合振动、峭度和温升特征，滚动体故障与运维阶段异常高度一致，优先追溯到 BOPR-02272。,0.6671,bearing
EVO_TEXT_BFB-02272,BFB-02272,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6671,bearing
RCA_TEXT_BFB-02273,BFB-02273,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8791,bearing
EVO_TEXT_BFB-02273,BFB-02273,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8791,bearing
RCA_TEXT_BFB-02274,BFB-02274,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8889,bearing
EVO_TEXT_BFB-02274,BFB-02274,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8889,bearing
RCA_TEXT_BFB-02275,BFB-02275,rca_text,结合振动、峭度和温升特征，内圈故障与制造阶段异常高度一致，优先追溯到 BMAN-01041。,0.6668,bearing
EVO_TEXT_BFB-02275,BFB-02275,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为轻微内圈故障。,0.6668,bearing
RCA_TEXT_BFB-02276,BFB-02276,rca_text,结合振动、峭度和温升特征，外圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00405。,0.6611,bearing
EVO_TEXT_BFB-02276,BFB-02276,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6611,bearing
RCA_TEXT_BFB-02277,BFB-02277,rca_text,该样本的生命周期风险在运维阶段较突出，能够解释当前中等外圈故障的主要失效模式。,0.6831,bearing
EVO_TEXT_BFB-02277,BFB-02277,fault_evolution_text,风险首先在运维阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6831,bearing
RCA_TEXT_BFB-02278,BFB-02278,rca_text,诊断结果显示轴承出现中等滚动体故障，根因更可能来自材料阶段实体 BMAT-00263 的风险累积。,0.6332,bearing
EVO_TEXT_BFB-02278,BFB-02278,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等滚动体故障。,0.6332,bearing
RCA_TEXT_BFB-02279,BFB-02279,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8129,bearing
EVO_TEXT_BFB-02279,BFB-02279,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8129,bearing
RCA_TEXT_BFB-02280,BFB-02280,rca_text,结合振动、峭度和温升特征，滚动体故障与制造阶段异常高度一致，优先追溯到 BMAN-00338。,0.5888,bearing
EVO_TEXT_BFB-02280,BFB-02280,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为轻微滚动体故障。,0.5888,bearing
RCA_TEXT_BFB-02281,BFB-02281,rca_text,结合振动、峭度和温升特征，外圈故障与设计阶段异常高度一致，优先追溯到 BDES-00587。,0.7245,bearing
EVO_TEXT_BFB-02281,BFB-02281,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重外圈故障。,0.7245,bearing
RCA_TEXT_BFB-02282,BFB-02282,rca_text,结合振动、峭度和温升特征，外圈故障与运维阶段异常高度一致，优先追溯到 BOPR-02282。,0.6999,bearing
EVO_TEXT_BFB-02282,BFB-02282,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6999,bearing
RCA_TEXT_BFB-02283,BFB-02283,rca_text,诊断结果显示轴承出现轻微外圈故障，根因更可能来自检测阶段实体 BINSP-02283 的风险累积。,0.61,bearing
EVO_TEXT_BFB-02283,BFB-02283,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.61,bearing
RCA_TEXT_BFB-02284,BFB-02284,rca_text,结合振动、峭度和温升特征，外圈故障与检测阶段异常高度一致，优先追溯到 BINSP-02284。,0.5671,bearing
EVO_TEXT_BFB-02284,BFB-02284,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.5671,bearing
RCA_TEXT_BFB-02285,BFB-02285,rca_text,结合振动、峭度和温升特征，外圈故障与材料阶段异常高度一致，优先追溯到 BMAT-00077。,0.6714,bearing
EVO_TEXT_BFB-02285,BFB-02285,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6714,bearing
RCA_TEXT_BFB-02286,BFB-02286,rca_text,诊断结果显示轴承出现中等内圈故障，根因更可能来自设计阶段实体 BDES-00474 的风险累积。,0.6707,bearing
EVO_TEXT_BFB-02286,BFB-02286,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等内圈故障。,0.6707,bearing
RCA_TEXT_BFB-02287,BFB-02287,rca_text,该样本的生命周期风险在制造阶段较突出，能够解释当前中等外圈故障的主要失效模式。,0.6146,bearing
EVO_TEXT_BFB-02287,BFB-02287,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6146,bearing
RCA_TEXT_BFB-02288,BFB-02288,rca_text,结合振动、峭度和温升特征，外圈故障与材料阶段异常高度一致，优先追溯到 BMAT-00469。,0.6771,bearing
EVO_TEXT_BFB-02288,BFB-02288,fault_evolution_text,风险首先在材料阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6771,bearing
RCA_TEXT_BFB-02289,BFB-02289,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.7839,bearing
EVO_TEXT_BFB-02289,BFB-02289,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.7839,bearing
RCA_TEXT_BFB-02290,BFB-02290,rca_text,该样本的生命周期风险在制造阶段较突出，能够解释当前严重滚动体故障的主要失效模式。,0.6875,bearing
EVO_TEXT_BFB-02290,BFB-02290,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6875,bearing
RCA_TEXT_BFB-02291,BFB-02291,rca_text,诊断结果显示轴承出现中等内圈故障，根因更可能来自装配阶段实体 BASM-02291 的风险累积。,0.6929,bearing
EVO_TEXT_BFB-02291,BFB-02291,fault_evolution_text,风险首先在装配阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6929,bearing
RCA_TEXT_BFB-02292,BFB-02292,rca_text,诊断结果显示轴承出现中等外圈故障，根因更可能来自设计阶段实体 BDES-00236 的风险累积。,0.6933,bearing
EVO_TEXT_BFB-02292,BFB-02292,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6933,bearing
RCA_TEXT_BFB-02293,BFB-02293,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.782,bearing
EVO_TEXT_BFB-02293,BFB-02293,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.782,bearing
RCA_TEXT_BFB-02294,BFB-02294,rca_text,该样本的生命周期风险在制造阶段较突出，能够解释当前中等外圈故障的主要失效模式。,0.6935,bearing
EVO_TEXT_BFB-02294,BFB-02294,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6935,bearing
RCA_TEXT_BFB-02295,BFB-02295,rca_text,结合振动、峭度和温升特征，内圈故障与运维阶段异常高度一致，优先追溯到 BOPR-02295。,0.72,bearing
EVO_TEXT_BFB-02295,BFB-02295,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.72,bearing
RCA_TEXT_BFB-02296,BFB-02296,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8468,bearing
EVO_TEXT_BFB-02296,BFB-02296,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8468,bearing
RCA_TEXT_BFB-02297,BFB-02297,rca_text,结合振动、峭度和温升特征，外圈故障与装配阶段异常高度一致，优先追溯到 BASM-02297。,0.7105,bearing
EVO_TEXT_BFB-02297,BFB-02297,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7105,bearing
RCA_TEXT_BFB-02298,BFB-02298,rca_text,诊断结果显示轴承出现中等内圈故障，根因更可能来自装配阶段实体 BASM-02298 的风险累积。,0.593,bearing
EVO_TEXT_BFB-02298,BFB-02298,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等内圈故障。,0.593,bearing
RCA_TEXT_BFB-02299,BFB-02299,rca_text,该样本的生命周期风险在装配阶段较突出，能够解释当前严重滚动体故障的主要失效模式。,0.7466,bearing
EVO_TEXT_BFB-02299,BFB-02299,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7466,bearing
RCA_TEXT_BFB-02300,BFB-02300,rca_text,诊断结果显示轴承出现严重内圈故障，根因更可能来自材料阶段实体 BMAT-00455 的风险累积。,0.686,bearing
EVO_TEXT_BFB-02300,BFB-02300,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重内圈故障。,0.686,bearing
RCA_TEXT_BFB-02301,BFB-02301,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8184,bearing
EVO_TEXT_BFB-02301,BFB-02301,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8184,bearing
RCA_TEXT_BFB-02302,BFB-02302,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8312,bearing
EVO_TEXT_BFB-02302,BFB-02302,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8312,bearing
RCA_TEXT_BFB-02303,BFB-02303,rca_text,结合振动、峭度和温升特征，内圈故障与装配阶段异常高度一致，优先追溯到 BASM-02303。,0.7039,bearing
EVO_TEXT_BFB-02303,BFB-02303,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7039,bearing
RCA_TEXT_BFB-02304,BFB-02304,rca_text,该样本的生命周期风险在检测阶段较突出，能够解释当前严重内圈故障的主要失效模式。,0.7171,bearing
EVO_TEXT_BFB-02304,BFB-02304,fault_evolution_text,风险首先在检测阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.7171,bearing
RCA_TEXT_BFB-02305,BFB-02305,rca_text,该样本的生命周期风险在装配阶段较突出，能够解释当前中等外圈故障的主要失效模式。,0.6096,bearing
EVO_TEXT_BFB-02305,BFB-02305,fault_evolution_text,风险首先在装配阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6096,bearing
RCA_TEXT_BFB-02306,BFB-02306,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8534,bearing
EVO_TEXT_BFB-02306,BFB-02306,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8534,bearing
RCA_TEXT_BFB-02307,BFB-02307,rca_text,结合振动、峭度和温升特征，外圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00516。,0.7012,bearing
EVO_TEXT_BFB-02307,BFB-02307,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等外圈故障。,0.7012,bearing
RCA_TEXT_BFB-02308,BFB-02308,rca_text,结合振动、峭度和温升特征，滚动体故障与装配阶段异常高度一致，优先追溯到 BASM-02308。,0.6291,bearing
EVO_TEXT_BFB-02308,BFB-02308,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6291,bearing
RCA_TEXT_BFB-02309,BFB-02309,rca_text,该样本的生命周期风险在制造阶段较突出，能够解释当前中等内圈故障的主要失效模式。,0.6454,bearing
EVO_TEXT_BFB-02309,BFB-02309,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6454,bearing
RCA_TEXT_BFB-02310,BFB-02310,rca_text,该样本的生命周期风险在制造阶段较突出，能够解释当前轻微滚动体故障的主要失效模式。,0.7268,bearing
EVO_TEXT_BFB-02310,BFB-02310,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7268,bearing
RCA_TEXT_BFB-02311,BFB-02311,rca_text,结合振动、峭度和温升特征，滚动体故障与设计阶段异常高度一致，优先追溯到 BDES-00355。,0.7453,bearing
EVO_TEXT_BFB-02311,BFB-02311,fault_evolution_text,风险首先在设计阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.7453,bearing
RCA_TEXT_BFB-02312,BFB-02312,rca_text,结合振动、峭度和温升特征，内圈故障与装配阶段异常高度一致，优先追溯到 BASM-02312。,0.6206,bearing
EVO_TEXT_BFB-02312,BFB-02312,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6206,bearing
RCA_TEXT_BFB-02313,BFB-02313,rca_text,结合振动、峭度和温升特征，外圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00110。,0.6529,bearing
EVO_TEXT_BFB-02313,BFB-02313,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6529,bearing
RCA_TEXT_BFB-02314,BFB-02314,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8,bearing
EVO_TEXT_BFB-02314,BFB-02314,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8,bearing
RCA_TEXT_BFB-02315,BFB-02315,rca_text,该样本的生命周期风险在制造阶段较突出，能够解释当前中等内圈故障的主要失效模式。,0.6405,bearing
EVO_TEXT_BFB-02315,BFB-02315,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等内圈故障。,0.6405,bearing
RCA_TEXT_BFB-02316,BFB-02316,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8054,bearing
EVO_TEXT_BFB-02316,BFB-02316,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8054,bearing
RCA_TEXT_BFB-02317,BFB-02317,rca_text,诊断结果显示轴承出现中等滚动体故障，根因更可能来自设计阶段实体 BDES-00183 的风险累积。,0.63,bearing
EVO_TEXT_BFB-02317,BFB-02317,fault_evolution_text,风险首先在设计阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.63,bearing
RCA_TEXT_BFB-02318,BFB-02318,rca_text,该样本的生命周期风险在材料阶段较突出，能够解释当前严重滚动体故障的主要失效模式。,0.6979,bearing
EVO_TEXT_BFB-02318,BFB-02318,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6979,bearing
RCA_TEXT_BFB-02319,BFB-02319,rca_text,结合振动、峭度和温升特征，外圈故障与装配阶段异常高度一致，优先追溯到 BASM-02319。,0.7689,bearing
EVO_TEXT_BFB-02319,BFB-02319,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等外圈故障。,0.7689,bearing
RCA_TEXT_BFB-02320,BFB-02320,rca_text,诊断结果显示轴承出现中等内圈故障，根因更可能来自材料阶段实体 BMAT-00145 的风险累积。,0.6395,bearing
EVO_TEXT_BFB-02320,BFB-02320,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等内圈故障。,0.6395,bearing
RCA_TEXT_BFB-02321,BFB-02321,rca_text,结合振动、峭度和温升特征，内圈故障与检测阶段异常高度一致，优先追溯到 BINSP-02321。,0.6913,bearing
EVO_TEXT_BFB-02321,BFB-02321,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重内圈故障。,0.6913,bearing
RCA_TEXT_BFB-02322,BFB-02322,rca_text,结合振动、峭度和温升特征，内圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00840。,0.7005,bearing
EVO_TEXT_BFB-02322,BFB-02322,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.7005,bearing
RCA_TEXT_BFB-02323,BFB-02323,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8991,bearing
EVO_TEXT_BFB-02323,BFB-02323,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8991,bearing
RCA_TEXT_BFB-02324,BFB-02324,rca_text,该样本的生命周期风险在材料阶段较突出，能够解释当前轻微滚动体故障的主要失效模式。,0.6572,bearing
EVO_TEXT_BFB-02324,BFB-02324,fault_evolution_text,风险首先在材料阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6572,bearing
RCA_TEXT_BFB-02325,BFB-02325,rca_text,诊断结果显示轴承出现轻微外圈故障，根因更可能来自制造阶段实体 BMAN-00793 的风险累积。,0.7226,bearing
EVO_TEXT_BFB-02325,BFB-02325,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7226,bearing
RCA_TEXT_BFB-02326,BFB-02326,rca_text,该样本的生命周期风险在制造阶段较突出，能够解释当前严重外圈故障的主要失效模式。,0.727,bearing
EVO_TEXT_BFB-02326,BFB-02326,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重外圈故障。,0.727,bearing
RCA_TEXT_BFB-02327,BFB-02327,rca_text,诊断结果显示轴承出现轻微外圈故障，根因更可能来自材料阶段实体 BMAT-00055 的风险累积。,0.6347,bearing
EVO_TEXT_BFB-02327,BFB-02327,fault_evolution_text,风险首先在材料阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6347,bearing
RCA_TEXT_BFB-02328,BFB-02328,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.797,bearing
EVO_TEXT_BFB-02328,BFB-02328,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.797,bearing
RCA_TEXT_BFB-02329,BFB-02329,rca_text,该样本的生命周期风险在装配阶段较突出，能够解释当前严重外圈故障的主要失效模式。,0.6868,bearing
EVO_TEXT_BFB-02329,BFB-02329,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6868,bearing
RCA_TEXT_BFB-02330,BFB-02330,rca_text,结合振动、峭度和温升特征，外圈故障与制造阶段异常高度一致，优先追溯到 BMAN-00029。,0.7101,bearing
EVO_TEXT_BFB-02330,BFB-02330,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.7101,bearing
RCA_TEXT_BFB-02331,BFB-02331,rca_text,诊断结果显示轴承出现中等内圈故障，根因更可能来自检测阶段实体 BINSP-02331 的风险累积。,0.7377,bearing
EVO_TEXT_BFB-02331,BFB-02331,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等内圈故障。,0.7377,bearing
RCA_TEXT_BFB-02332,BFB-02332,rca_text,结合振动、峭度和温升特征，外圈故障与装配阶段异常高度一致，优先追溯到 BASM-02332。,0.6791,bearing
EVO_TEXT_BFB-02332,BFB-02332,fault_evolution_text,风险首先在装配阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6791,bearing
RCA_TEXT_BFB-02333,BFB-02333,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8041,bearing
EVO_TEXT_BFB-02333,BFB-02333,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8041,bearing
RCA_TEXT_BFB-02334,BFB-02334,rca_text,诊断结果显示轴承出现中等外圈故障，根因更可能来自装配阶段实体 BASM-02334 的风险累积。,0.6357,bearing
EVO_TEXT_BFB-02334,BFB-02334,fault_evolution_text,风险首先在装配阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6357,bearing
RCA_TEXT_BFB-02335,BFB-02335,rca_text,结合振动、峭度和温升特征，外圈故障与制造阶段异常高度一致，优先追溯到 BMAN-01167。,0.6624,bearing
EVO_TEXT_BFB-02335,BFB-02335,fault_evolution_text,风险首先在制造阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6624,bearing
RCA_TEXT_BFB-02336,BFB-02336,rca_text,该样本的生命周期风险在设计阶段较突出，能够解释当前严重外圈故障的主要失效模式。,0.6123,bearing
EVO_TEXT_BFB-02336,BFB-02336,fault_evolution_text,风险首先在设计阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.6123,bearing
RCA_TEXT_BFB-02337,BFB-02337,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8871,bearing
EVO_TEXT_BFB-02337,BFB-02337,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8871,bearing
RCA_TEXT_BFB-02338,BFB-02338,rca_text,结合振动、峭度和温升特征，滚动体故障与检测阶段异常高度一致，优先追溯到 BINSP-02338。,0.6362,bearing
EVO_TEXT_BFB-02338,BFB-02338,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重滚动体故障。,0.6362,bearing
RCA_TEXT_BFB-02339,BFB-02339,rca_text,诊断结果显示轴承出现严重外圈故障，根因更可能来自制造阶段实体 BMAN-00072 的风险累积。,0.6433,bearing
EVO_TEXT_BFB-02339,BFB-02339,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6433,bearing
RCA_TEXT_BFB-02340,BFB-02340,rca_text,该样本的生命周期风险在设计阶段较突出，能够解释当前中等外圈故障的主要失效模式。,0.7061,bearing
EVO_TEXT_BFB-02340,BFB-02340,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等外圈故障。,0.7061,bearing
RCA_TEXT_BFB-02341,BFB-02341,rca_text,结合振动、峭度和温升特征，滚动体故障与检测阶段异常高度一致，优先追溯到 BINSP-02341。,0.7001,bearing
EVO_TEXT_BFB-02341,BFB-02341,fault_evolution_text,风险首先在检测阶段形成隐患，运行中持续放大，并通过温度与振动指标表现出来。,0.7001,bearing
RCA_TEXT_BFB-02342,BFB-02342,rca_text,该样本的生命周期风险在材料阶段较突出，能够解释当前严重外圈故障的主要失效模式。,0.6465,bearing
EVO_TEXT_BFB-02342,BFB-02342,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6465,bearing
RCA_TEXT_BFB-02343,BFB-02343,rca_text,诊断结果显示轴承出现中等外圈故障，根因更可能来自制造阶段实体 BMAN-00339 的风险累积。,0.587,bearing
EVO_TEXT_BFB-02343,BFB-02343,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.587,bearing
RCA_TEXT_BFB-02344,BFB-02344,rca_text,诊断结果显示轴承出现中等内圈故障，根因更可能来自设计阶段实体 BDES-00608 的风险累积。,0.8032,bearing
EVO_TEXT_BFB-02344,BFB-02344,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.8032,bearing
RCA_TEXT_BFB-02345,BFB-02345,rca_text,结合振动、峭度和温升特征，内圈故障与材料阶段异常高度一致，优先追溯到 BMAT-00098。,0.7102,bearing
EVO_TEXT_BFB-02345,BFB-02345,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为中等内圈故障。,0.7102,bearing
RCA_TEXT_BFB-02346,BFB-02346,rca_text,该样本的生命周期风险在装配阶段较突出，能够解释当前严重外圈故障的主要失效模式。,0.6787,bearing
EVO_TEXT_BFB-02346,BFB-02346,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重外圈故障。,0.6787,bearing
RCA_TEXT_BFB-02347,BFB-02347,rca_text,结合振动、峭度和温升特征，内圈故障与装配阶段异常高度一致，优先追溯到 BASM-02347。,0.7517,bearing
EVO_TEXT_BFB-02347,BFB-02347,fault_evolution_text,早期表现为局部接触应力升高，随后振动冲击增强，最终演化为严重内圈故障。,0.7517,bearing
RCA_TEXT_BFB-02348,BFB-02348,rca_text,结合振动、峭度和温升特征，外圈故障与检测阶段异常高度一致，优先追溯到 BINSP-02348。,0.6198,bearing
EVO_TEXT_BFB-02348,BFB-02348,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.6198,bearing
RCA_TEXT_BFB-02349,BFB-02349,rca_text,该轴承样本生命周期风险较低，未形成明确故障追溯链。,0.8614,bearing
EVO_TEXT_BFB-02349,BFB-02349,fault_evolution_text,运行状态平稳，检测指标未呈现持续恶化趋势。,0.8614,bearing
RCA_TEXT_BFB-02350,BFB-02350,rca_text,诊断结果显示轴承出现轻微滚动体故障，根因更可能来自制造阶段实体 BMAN-00586 的风险累积。,0.5803,bearing
EVO_TEXT_BFB-02350,BFB-02350,fault_evolution_text,异常由微小缺陷逐步发展为周期性冲击，检测指标随严重度上升而同步恶化。,0.5803,bearing
